_unit_id,_worker_id,video1_score,video2_score,video1_fname,video2_fname
3490153461,47078602,score_3,score_3,2zvRxVypSC8_output_05_1.mp4,2zvRxVypSC8_output_07_8.mp4
3483616056,46140125,score_3,score_3,0B7fwvTtvLM_output_03_8.mp4,0B7fwvTtvLM_output_03_4.mp4
3483616056,47240154,score_3,score_4,0B7fwvTtvLM_output_03_8.mp4,0B7fwvTtvLM_output_03_4.mp4
3483616056,46995204,score_2,score_4,0B7fwvTtvLM_output_03_8.mp4,0B7fwvTtvLM_output_03_4.mp4
3483616059,47240154,score_1,score_1,3OSOrymuA6A_output_06_2.mp4,3OSOrymuA6A_output_06_1.mp4
3483616059,46267663,score_1,score_1,3OSOrymuA6A_output_06_2.mp4,3OSOrymuA6A_output_06_1.mp4
3483616059,46943916,score_1,score_1,3OSOrymuA6A_output_06_2.mp4,3OSOrymuA6A_output_06_1.mp4
3490153462,46140132,score_4,score_4,2zvRxVypSC8_output_03_1.mp4,2zvRxVypSC8_output_09_4.mp4
3490153462,46140132,score_4,score_4,2zvRxVypSC8_output_03_1.mp4,2zvRxVypSC8_output_09_4.mp4
3490153462,46140132,score_4,score_4,2zvRxVypSC8_output_03_1.mp4,2zvRxVypSC8_output_09_4.mp4
3483616063,46995204,score_3,score_3,0JjprYD2Yhw_output_02_3.mp4,0JjprYD2Yhw_output_03_4.mp4
3483616063,46583822,score_3,score_4,0JjprYD2Yhw_output_02_3.mp4,0JjprYD2Yhw_output_03_4.mp4
3483616063,46140132,score_4,score_2,0JjprYD2Yhw_output_02_3.mp4,0JjprYD2Yhw_output_03_4.mp4
3483616065,47240154,score_3,score_3,1dH-lZ8TNLU_output_09_4.mp4,1dH-lZ8TNLU_output_09_9.mp4
3483616065,46140132,score_4,score_5,1dH-lZ8TNLU_output_09_4.mp4,1dH-lZ8TNLU_output_09_9.mp4
3483616065,45610150,score_4,score_4,1dH-lZ8TNLU_output_09_4.mp4,1dH-lZ8TNLU_output_09_9.mp4
3483616067,47111865,score_2,score_2,__uEjp7_UDw_original.mp4,__uEjp7_UDw_output_02_9.mp4
3483616067,46140132,score_5,score_1,__uEjp7_UDw_original.mp4,__uEjp7_UDw_output_02_9.mp4
3483616067,47116786,score_5,score_1,__uEjp7_UDw_original.mp4,__uEjp7_UDw_output_02_9.mp4
3483616070,46140125,score_1,score_2,1ghXWnSJibU_output_04_9.mp4,1ghXWnSJibU_output_04_5.mp4
3483616070,46547473,score_1,score_2,1ghXWnSJibU_output_04_9.mp4,1ghXWnSJibU_output_04_5.mp4
3483616070,46267622,score_1,score_2,1ghXWnSJibU_output_04_9.mp4,1ghXWnSJibU_output_04_5.mp4
3483616073,46583822,score_1,score_4,1tC7bTilFWk_output_06_2.mp4,1tC7bTilFWk_output_06_6.mp4
3483616073,46995204,score_1,score_5,1tC7bTilFWk_output_06_2.mp4,1tC7bTilFWk_output_06_6.mp4
3483616073,46578931,score_5,score_4,1tC7bTilFWk_output_06_2.mp4,1tC7bTilFWk_output_06_6.mp4
3483616076,46267663,score_5,score_4,1Tzq_XIAMvs_output_05_0.mp4,1Tzq_XIAMvs_output_07_8.mp4
3483616076,47240154,score_3,score_4,1Tzq_XIAMvs_output_05_0.mp4,1Tzq_XIAMvs_output_07_8.mp4
3483616076,47100814,score_5,score_4,1Tzq_XIAMvs_output_05_0.mp4,1Tzq_XIAMvs_output_07_8.mp4
3483616077,46638364,score_5,score_1,0yTfnhm-Ny0_output_04_3.mp4,0yTfnhm-Ny0_output_07_3.mp4
3483616077,47310381,score_2,score_1,0yTfnhm-Ny0_output_04_3.mp4,0yTfnhm-Ny0_output_07_3.mp4
3483616077,46995204,score_2,score_2,0yTfnhm-Ny0_output_04_3.mp4,0yTfnhm-Ny0_output_07_3.mp4
3483616079,46547473,score_4,score_5,1tC7bTilFWk_output_07_4.mp4,1tC7bTilFWk_output_07_2.mp4
3483616079,46140132,score_1,score_1,1tC7bTilFWk_output_07_4.mp4,1tC7bTilFWk_output_07_2.mp4
3483616079,47227806,score_1,score_1,1tC7bTilFWk_output_07_4.mp4,1tC7bTilFWk_output_07_2.mp4
3483616081,47078602,score_5,score_3,2qagYYdOh6o_output_03_7.mp4,2qagYYdOh6o_output_07_3.mp4
3483616081,46547473,score_4,score_4,2qagYYdOh6o_output_03_7.mp4,2qagYYdOh6o_output_07_3.mp4
3483616081,46995204,score_3,score_3,2qagYYdOh6o_output_03_7.mp4,2qagYYdOh6o_output_07_3.mp4
3483616083,47240154,score_3,score_2,2Wk4Y3_dMuc_output_03_7.mp4,2Wk4Y3_dMuc_output_06_5.mp4
3483616083,47078602,score_2,score_2,2Wk4Y3_dMuc_output_03_7.mp4,2Wk4Y3_dMuc_output_06_5.mp4
3483616083,47100814,score_1,score_2,2Wk4Y3_dMuc_output_03_7.mp4,2Wk4Y3_dMuc_output_06_5.mp4
3483616084,46267663,score_2,score_3,1ssmAAcX5u8_output_07_4.mp4,1ssmAAcX5u8_output_09_5.mp4
3483616084,47310381,score_3,score_4,1ssmAAcX5u8_output_07_4.mp4,1ssmAAcX5u8_output_09_5.mp4
3483616084,47100814,score_2,score_4,1ssmAAcX5u8_output_07_4.mp4,1ssmAAcX5u8_output_09_5.mp4
3483616086,46140125,score_5,score_1,_xXjtC5N1-Q_output_01_4.mp4,_xXjtC5N1-Q_output_06_3.mp4
3483616086,47116786,score_5,score_1,_xXjtC5N1-Q_output_01_4.mp4,_xXjtC5N1-Q_output_06_3.mp4
3483616086,47078602,score_5,score_1,_xXjtC5N1-Q_output_01_4.mp4,_xXjtC5N1-Q_output_06_3.mp4
3483616089,47227806,score_1,score_4,1tC7bTilFWk_output_02_5.mp4,1tC7bTilFWk_output_02_0.mp4
3483616089,47100814,score_2,score_4,1tC7bTilFWk_output_02_5.mp4,1tC7bTilFWk_output_02_0.mp4
3483616089,47111865,score_2,score_3,1tC7bTilFWk_output_02_5.mp4,1tC7bTilFWk_output_02_0.mp4
3490154618,47278508,score_3,score_2,1g9FuuIIs84_output_02_7.mp4,1g9FuuIIs84_output_02_0.mp4
3490154618,47278508,score_3,score_2,1g9FuuIIs84_output_02_7.mp4,1g9FuuIIs84_output_02_0.mp4
3490154618,47278508,score_3,score_2,1g9FuuIIs84_output_02_7.mp4,1g9FuuIIs84_output_02_0.mp4
3483616094,46140125,score_5,score_1,01he_d18c8o_output_02_7.mp4,01he_d18c8o_output_06_1.mp4
3483616094,46943916,score_5,score_1,01he_d18c8o_output_02_7.mp4,01he_d18c8o_output_06_1.mp4
3483616094,46995204,score_4,score_1,01he_d18c8o_output_02_7.mp4,01he_d18c8o_output_06_1.mp4
3496277965,47314527,score_3,score_3,2bYyywE97aA_output_07_2.mp4,2bYyywE97aA_output_07_7.mp4
3496277965,47321651,score_5,score_4,2bYyywE97aA_output_07_2.mp4,2bYyywE97aA_output_07_7.mp4
3496277965,46136514,score_3,score_3,2bYyywE97aA_output_07_2.mp4,2bYyywE97aA_output_07_7.mp4
3483616096,46140132,score_2,score_1,0F04c_rY4aw_output_03_5.mp4,0F04c_rY4aw_output_05_8.mp4
3483616096,46140125,score_2,score_1,0F04c_rY4aw_output_03_5.mp4,0F04c_rY4aw_output_05_8.mp4
3483616096,47111865,score_2,score_1,0F04c_rY4aw_output_03_5.mp4,0F04c_rY4aw_output_05_8.mp4
3483616097,46267663,score_4,score_5,1Z4x67dhw-s_output_04_1.mp4,1Z4x67dhw-s_output_09_9.mp4
3483616097,45650746,score_4,score_5,1Z4x67dhw-s_output_04_1.mp4,1Z4x67dhw-s_output_09_9.mp4
3483616097,47116786,score_4,score_5,1Z4x67dhw-s_output_04_1.mp4,1Z4x67dhw-s_output_09_9.mp4
3483616098,47111865,score_1,score_1,_w7IRavHAIA_output_07_1.mp4,_w7IRavHAIA_output_07_9.mp4
3483616098,47100814,score_2,score_3,_w7IRavHAIA_output_07_1.mp4,_w7IRavHAIA_output_07_9.mp4
3483616098,47278508,score_2,score_3,_w7IRavHAIA_output_07_1.mp4,_w7IRavHAIA_output_07_9.mp4
3483616099,47116786,score_1,score_4,3-PFuDkTM48_output_02_9.mp4,3-PFuDkTM48_output_02_5.mp4
3483616099,46943916,score_4,score_5,3-PFuDkTM48_output_02_9.mp4,3-PFuDkTM48_output_02_5.mp4
3483616099,47078602,score_4,score_5,3-PFuDkTM48_output_02_9.mp4,3-PFuDkTM48_output_02_5.mp4
3483616101,46140132,score_5,score_4,0hOD_iIeePk_output_01_7.mp4,0hOD_iIeePk_output_01_4.mp4
3483616101,47078602,score_4,score_5,0hOD_iIeePk_output_01_7.mp4,0hOD_iIeePk_output_01_4.mp4
3483616101,46140125,score_3,score_3,0hOD_iIeePk_output_01_7.mp4,0hOD_iIeePk_output_01_4.mp4
3483616103,45610150,score_1,score_4,2tBRn4xKmzM_output_06_2.mp4,2tBRn4xKmzM_output_07_0.mp4
3483616103,46995204,score_1,score_5,2tBRn4xKmzM_output_06_2.mp4,2tBRn4xKmzM_output_07_0.mp4
3483616103,47240154,score_1,score_4,2tBRn4xKmzM_output_06_2.mp4,2tBRn4xKmzM_output_07_0.mp4
3483616104,47240154,score_5,score_1,1ssmAAcX5u8_output_04_0.mp4,1ssmAAcX5u8_output_04_7.mp4
3483616104,45650746,score_4,score_1,1ssmAAcX5u8_output_04_0.mp4,1ssmAAcX5u8_output_04_7.mp4
3483616104,46140132,score_4,score_1,1ssmAAcX5u8_output_04_0.mp4,1ssmAAcX5u8_output_04_7.mp4
3483616105,46583822,score_1,score_4,3iSvKVoA8aM_output_06_1.mp4,3iSvKVoA8aM_output_09_0.mp4
3483616105,46547473,score_2,score_2,3iSvKVoA8aM_output_06_1.mp4,3iSvKVoA8aM_output_09_0.mp4
3483616105,46267663,score_1,score_3,3iSvKVoA8aM_output_06_1.mp4,3iSvKVoA8aM_output_09_0.mp4
3490154619,46995204,score_1,score_1,1ghXWnSJibU_output_03_8.mp4,1ghXWnSJibU_output_05_2.mp4
3490154619,46995204,score_1,score_1,1ghXWnSJibU_output_03_8.mp4,1ghXWnSJibU_output_05_2.mp4
3490154619,46995204,score_1,score_1,1ghXWnSJibU_output_03_8.mp4,1ghXWnSJibU_output_05_2.mp4
3483616107,46943916,score_5,score_1,0CTgEP0SIVg_output_03_5.mp4,0CTgEP0SIVg_output_06_1.mp4
3483616107,46267663,score_4,score_1,0CTgEP0SIVg_output_03_5.mp4,0CTgEP0SIVg_output_06_1.mp4
3483616107,46140132,score_4,score_1,0CTgEP0SIVg_output_03_5.mp4,0CTgEP0SIVg_output_06_1.mp4
3496276814,47314674,score_4,score_3,2JXesKiAqbs_output_03_5.mp4,2JXesKiAqbs_output_04_7.mp4
3496276814,47314672,score_2,score_2,2JXesKiAqbs_output_03_5.mp4,2JXesKiAqbs_output_04_7.mp4
3496276814,46560753,score_3,score_4,2JXesKiAqbs_output_03_5.mp4,2JXesKiAqbs_output_04_7.mp4
3490154620,47240154,score_3,score_1,3H3261x-QgI_output_04_9.mp4,3H3261x-QgI_output_09_6.mp4
3490154620,47240154,score_3,score_1,3H3261x-QgI_output_04_9.mp4,3H3261x-QgI_output_09_6.mp4
3490154620,47240154,score_3,score_1,3H3261x-QgI_output_04_9.mp4,3H3261x-QgI_output_09_6.mp4
3496277692,46635988,score_4,score_2,0xm_4yGhHjc_output_05_2.mp4,0xm_4yGhHjc_output_09_4.mp4
3496277692,47227798,score_3,score_4,0xm_4yGhHjc_output_05_2.mp4,0xm_4yGhHjc_output_09_4.mp4
3496277692,46944018,score_5,score_4,0xm_4yGhHjc_output_05_2.mp4,0xm_4yGhHjc_output_09_4.mp4
3496277693,46635988,score_4,score_4,_mr2Rpuqlyw_output_06_4.mp4,_mr2Rpuqlyw_output_06_3.mp4
3496277693,47314527,score_4,score_3,_mr2Rpuqlyw_output_06_4.mp4,_mr2Rpuqlyw_output_06_3.mp4
3496277693,46560753,score_4,score_4,_mr2Rpuqlyw_output_06_4.mp4,_mr2Rpuqlyw_output_06_3.mp4
3483616112,47310444,score_2,score_2,-3YWuPXHknk_output_02_7.mp4,-3YWuPXHknk_output_08_3.mp4
3483616112,46583822,score_3,score_4,-3YWuPXHknk_output_02_7.mp4,-3YWuPXHknk_output_08_3.mp4
3483616112,46267663,score_2,score_3,-3YWuPXHknk_output_02_7.mp4,-3YWuPXHknk_output_08_3.mp4
3483616113,46267663,score_3,score_4,0B7fwvTtvLM_output_03_5.mp4,0B7fwvTtvLM_output_06_9.mp4
3483616113,46638364,score_2,score_2,0B7fwvTtvLM_output_03_5.mp4,0B7fwvTtvLM_output_06_9.mp4
3483616113,46583822,score_3,score_4,0B7fwvTtvLM_output_03_5.mp4,0B7fwvTtvLM_output_06_9.mp4
3483616114,47111865,score_1,score_3,1MgcrYdYas0_output_05_8.mp4,1MgcrYdYas0_output_08_8.mp4
3483616114,47100814,score_2,score_3,1MgcrYdYas0_output_05_8.mp4,1MgcrYdYas0_output_08_8.mp4
3483616114,46140125,score_1,score_3,1MgcrYdYas0_output_05_8.mp4,1MgcrYdYas0_output_08_8.mp4
3483616115,47310444,score_2,score_2,1aigfM5Tmqk_output_07_7.mp4,1aigfM5Tmqk_output_08_4.mp4
3483616115,47111865,score_1,score_5,1aigfM5Tmqk_output_07_7.mp4,1aigfM5Tmqk_output_08_4.mp4
3483616115,47310381,score_1,score_5,1aigfM5Tmqk_output_07_7.mp4,1aigfM5Tmqk_output_08_4.mp4
3483616116,47078602,score_1,score_4,1o5tdZT6kw8_output_04_9.mp4,1o5tdZT6kw8_output_05_2.mp4
3483616116,46547473,score_3,score_5,1o5tdZT6kw8_output_04_9.mp4,1o5tdZT6kw8_output_05_2.mp4
3483616116,46140132,score_1,score_4,1o5tdZT6kw8_output_04_9.mp4,1o5tdZT6kw8_output_05_2.mp4
3483616117,46943916,score_1,score_1,2REf8hLLYMw_output_06_4.mp4,2REf8hLLYMw_output_06_6.mp4
3483616117,47240154,score_1,score_2,2REf8hLLYMw_output_06_4.mp4,2REf8hLLYMw_output_06_6.mp4
3483616117,46267663,score_2,score_3,2REf8hLLYMw_output_06_4.mp4,2REf8hLLYMw_output_06_6.mp4
3483616118,46140125,score_3,score_4,1FnA3w94zXI_output_01_9.mp4,1FnA3w94zXI_output_05_0.mp4
3483616118,45610150,score_1,score_4,1FnA3w94zXI_output_01_9.mp4,1FnA3w94zXI_output_05_0.mp4
3483616118,46995204,score_3,score_5,1FnA3w94zXI_output_01_9.mp4,1FnA3w94zXI_output_05_0.mp4
3483616119,46140132,score_5,score_5,0CA5CPHRXDc_output_08_5.mp4,0CA5CPHRXDc_output_08_0.mp4
3483616119,47100814,score_5,score_1,0CA5CPHRXDc_output_08_5.mp4,0CA5CPHRXDc_output_08_0.mp4
3483616119,46943916,score_5,score_5,0CA5CPHRXDc_output_08_5.mp4,0CA5CPHRXDc_output_08_0.mp4
3483616120,47240154,score_3,score_2,1Tzq_XIAMvs_output_02_0.mp4,1Tzq_XIAMvs_output_03_5.mp4
3483616120,46140125,score_4,score_2,1Tzq_XIAMvs_output_02_0.mp4,1Tzq_XIAMvs_output_03_5.mp4
3483616120,47100814,score_4,score_3,1Tzq_XIAMvs_output_02_0.mp4,1Tzq_XIAMvs_output_03_5.mp4
3496276815,47314672,score_3,score_4,_mB-DrTf79o_output_04_4.mp4,_mB-DrTf79o_output_05_1.mp4
3496276815,47314674,score_4,score_5,_mB-DrTf79o_output_04_4.mp4,_mB-DrTf79o_output_05_1.mp4
3496276815,45442589,score_3,score_5,_mB-DrTf79o_output_04_4.mp4,_mB-DrTf79o_output_05_1.mp4
3483616122,46267663,score_3,score_4,__p-iA312kg_output_04_4.mp4,__p-iA312kg_output_06_7.mp4
3483616122,47116786,score_1,score_5,__p-iA312kg_output_04_4.mp4,__p-iA312kg_output_06_7.mp4
3483616122,47078602,score_1,score_3,__p-iA312kg_output_04_4.mp4,__p-iA312kg_output_06_7.mp4
3496277694,47314674,score_3,score_5,3PfWjclBA5I_output_06_0.mp4,3PfWjclBA5I_output_06_6.mp4
3496277694,46123564,score_4,score_5,3PfWjclBA5I_output_06_0.mp4,3PfWjclBA5I_output_06_6.mp4
3496277694,47314527,score_3,score_5,3PfWjclBA5I_output_06_0.mp4,3PfWjclBA5I_output_06_6.mp4
3483616124,46140132,score_4,score_3,1D4LxbOVn1I_output_03_0.mp4,1D4LxbOVn1I_output_09_2.mp4
3483616124,47078602,score_5,score_5,1D4LxbOVn1I_output_03_0.mp4,1D4LxbOVn1I_output_09_2.mp4
3483616124,46140125,score_4,score_4,1D4LxbOVn1I_output_03_0.mp4,1D4LxbOVn1I_output_09_2.mp4
3483616125,46140132,score_1,score_1,1ghXWnSJibU_output_02_5.mp4,1ghXWnSJibU_output_02_8.mp4
3483616125,45610150,score_2,score_3,1ghXWnSJibU_output_02_5.mp4,1ghXWnSJibU_output_02_8.mp4
3483616125,45650746,score_1,score_1,1ghXWnSJibU_output_02_5.mp4,1ghXWnSJibU_output_02_8.mp4
3483616126,47240154,score_1,score_5,1FnA3w94zXI_output_05_9.mp4,1FnA3w94zXI_output_05_0.mp4
3483616126,47078602,score_1,score_5,1FnA3w94zXI_output_05_9.mp4,1FnA3w94zXI_output_05_0.mp4
3483616126,46140125,score_1,score_4,1FnA3w94zXI_output_05_9.mp4,1FnA3w94zXI_output_05_0.mp4
3483616127,46140125,score_4,score_4,_mr2Rpuqlyw_output_09_5.mp4,_mr2Rpuqlyw_output_09_8.mp4
3483616127,47310381,score_4,score_4,_mr2Rpuqlyw_output_09_5.mp4,_mr2Rpuqlyw_output_09_8.mp4
3483616127,46140132,score_4,score_4,_mr2Rpuqlyw_output_09_5.mp4,_mr2Rpuqlyw_output_09_8.mp4
3483616128,46995204,score_5,score_1,1o5tdZT6kw8_output_02_1.mp4,1o5tdZT6kw8_output_06_0.mp4
3483616128,45610150,score_4,score_1,1o5tdZT6kw8_output_02_1.mp4,1o5tdZT6kw8_output_06_0.mp4
3483616128,46943916,score_5,score_1,1o5tdZT6kw8_output_02_1.mp4,1o5tdZT6kw8_output_06_0.mp4
3483616129,46140132,score_5,score_4,1vTcgIFYqS0_output_09_9.mp4,1vTcgIFYqS0_output_09_7.mp4
3483616129,46583822,score_5,score_4,1vTcgIFYqS0_output_09_9.mp4,1vTcgIFYqS0_output_09_7.mp4
3483616129,47227806,score_1,score_1,1vTcgIFYqS0_output_09_9.mp4,1vTcgIFYqS0_output_09_7.mp4
3483616130,46583822,score_1,score_4,-22tna7KHzI_output_02_9.mp4,-22tna7KHzI_output_02_4.mp4
3483616130,46267663,score_4,score_3,-22tna7KHzI_output_02_9.mp4,-22tna7KHzI_output_02_4.mp4
3483616130,45650746,score_4,score_4,-22tna7KHzI_output_02_9.mp4,-22tna7KHzI_output_02_4.mp4
3483616131,46267663,score_4,score_4,1vTcgIFYqS0_output_04_1.mp4,1vTcgIFYqS0_output_05_6.mp4
3483616131,47240154,score_5,score_4,1vTcgIFYqS0_output_04_1.mp4,1vTcgIFYqS0_output_05_6.mp4
3483616131,47083871,score_5,score_4,1vTcgIFYqS0_output_04_1.mp4,1vTcgIFYqS0_output_05_6.mp4
3483616132,46140132,score_4,score_4,0x9TnOQ5Nhw_output_03_0.mp4,0x9TnOQ5Nhw_output_03_4.mp4
3483616132,47310381,score_3,score_3,0x9TnOQ5Nhw_output_03_0.mp4,0x9TnOQ5Nhw_output_03_4.mp4
3483616132,46547473,score_4,score_4,0x9TnOQ5Nhw_output_03_0.mp4,0x9TnOQ5Nhw_output_03_4.mp4
3483616133,46140125,score_3,score_3,1pViEqMXJH0_output_02_0.mp4,1pViEqMXJH0_output_07_9.mp4
3483616133,45610150,score_4,score_4,1pViEqMXJH0_output_02_0.mp4,1pViEqMXJH0_output_07_9.mp4
3483616133,46547473,score_5,score_5,1pViEqMXJH0_output_02_0.mp4,1pViEqMXJH0_output_07_9.mp4
3483616134,47278508,score_4,score_2,1F23RciUwDE_output_09_9.mp4,1F23RciUwDE_output_09_0.mp4
3483616134,47240154,score_4,score_3,1F23RciUwDE_output_09_9.mp4,1F23RciUwDE_output_09_0.mp4
3483616134,47100814,score_3,score_2,1F23RciUwDE_output_09_9.mp4,1F23RciUwDE_output_09_0.mp4
3483616135,47078602,score_1,score_1,1pViEqMXJH0_output_03_8.mp4,1pViEqMXJH0_output_08_1.mp4
3483616135,46547473,score_2,score_2,1pViEqMXJH0_output_03_8.mp4,1pViEqMXJH0_output_08_1.mp4
3483616135,46995204,score_1,score_2,1pViEqMXJH0_output_03_8.mp4,1pViEqMXJH0_output_08_1.mp4
3496276816,45442589,score_5,score_4,3H3261x-QgI_output_01_2.mp4,3H3261x-QgI_output_09_5.mp4
3496276816,47227798,score_3,score_4,3H3261x-QgI_output_01_2.mp4,3H3261x-QgI_output_09_5.mp4
3496276816,47315122,score_3,score_3,3H3261x-QgI_output_01_2.mp4,3H3261x-QgI_output_09_5.mp4
3483616137,47078602,score_5,score_5,2d4HQ8ZM_2k_output_05_2.mp4,2d4HQ8ZM_2k_output_05_8.mp4
3483616137,47100814,score_5,score_5,2d4HQ8ZM_2k_output_05_2.mp4,2d4HQ8ZM_2k_output_05_8.mp4
3483616137,46140125,score_4,score_3,2d4HQ8ZM_2k_output_05_2.mp4,2d4HQ8ZM_2k_output_05_8.mp4
3490153464,47310444,score_3,score_3,1tC7bTilFWk_output_08_1.mp4,1tC7bTilFWk_output_08_4.mp4
3490153464,47310444,score_3,score_3,1tC7bTilFWk_output_08_1.mp4,1tC7bTilFWk_output_08_4.mp4
3490153464,47310444,score_3,score_3,1tC7bTilFWk_output_08_1.mp4,1tC7bTilFWk_output_08_4.mp4
3483616139,47310381,score_1,score_1,3iSvKVoA8aM_output_02_4.mp4,3iSvKVoA8aM_output_02_8.mp4
3483616139,47111865,score_2,score_3,3iSvKVoA8aM_output_02_4.mp4,3iSvKVoA8aM_output_02_8.mp4
3483616139,45650746,score_3,score_3,3iSvKVoA8aM_output_02_4.mp4,3iSvKVoA8aM_output_02_8.mp4
3496276817,47321651,score_3,score_2,3-PFuDkTM48_output_07_1.mp4,3-PFuDkTM48_output_07_5.mp4
3496276817,46944018,score_4,score_4,3-PFuDkTM48_output_07_1.mp4,3-PFuDkTM48_output_07_5.mp4
3496276817,46112354,score_1,score_1,3-PFuDkTM48_output_07_1.mp4,3-PFuDkTM48_output_07_5.mp4
3483616142,46140125,score_5,score_5,2JXesKiAqbs_output_05_0.mp4,2JXesKiAqbs_output_06_9.mp4
3483616142,46267663,score_5,score_5,2JXesKiAqbs_output_05_0.mp4,2JXesKiAqbs_output_06_9.mp4
3483616142,47078602,score_5,score_5,2JXesKiAqbs_output_05_0.mp4,2JXesKiAqbs_output_06_9.mp4
3490153466,47278508,score_1,score_3,3OSOrymuA6A_output_06_7.mp4,3OSOrymuA6A_output_06_1.mp4
3490153466,47278508,score_1,score_3,3OSOrymuA6A_output_06_7.mp4,3OSOrymuA6A_output_06_1.mp4
3490153466,47278508,score_1,score_3,3OSOrymuA6A_output_06_7.mp4,3OSOrymuA6A_output_06_1.mp4
3483616144,46140132,score_5,score_5,_Kqp53S6kuA_output_04_0.mp4,_Kqp53S6kuA_output_08_6.mp4
3483616144,46140125,score_4,score_4,_Kqp53S6kuA_output_04_0.mp4,_Kqp53S6kuA_output_08_6.mp4
3483616144,46267663,score_5,score_3,_Kqp53S6kuA_output_04_0.mp4,_Kqp53S6kuA_output_08_6.mp4
3483616146,46140132,score_1,score_3,_TniryQZy0s_output_05_7.mp4,_TniryQZy0s_output_06_9.mp4
3483616146,46267663,score_2,score_3,_TniryQZy0s_output_05_7.mp4,_TniryQZy0s_output_06_9.mp4
3483616146,47278508,score_2,score_4,_TniryQZy0s_output_05_7.mp4,_TniryQZy0s_output_06_9.mp4
3490153467,45650746,score_3,score_4,1FnA3w94zXI_output_06_9.mp4,1FnA3w94zXI_output_06_3.mp4
3490153467,45650746,score_3,score_4,1FnA3w94zXI_output_06_9.mp4,1FnA3w94zXI_output_06_3.mp4
3490153467,45650746,score_3,score_4,1FnA3w94zXI_output_06_9.mp4,1FnA3w94zXI_output_06_3.mp4
3483616149,45650746,score_2,score_1,2zvRxVypSC8_output_06_6.mp4,2zvRxVypSC8_output_09_8.mp4
3483616149,46267663,score_1,score_1,2zvRxVypSC8_output_06_6.mp4,2zvRxVypSC8_output_09_8.mp4
3483616149,47078602,score_3,score_3,2zvRxVypSC8_output_06_6.mp4,2zvRxVypSC8_output_09_8.mp4
3490154623,45650746,score_4,score_3,0bO6DhC2tlU_output_03_3.mp4,0bO6DhC2tlU_output_03_6.mp4
3490154623,45650746,score_4,score_3,0bO6DhC2tlU_output_03_3.mp4,0bO6DhC2tlU_output_03_6.mp4
3490154623,45650746,score_4,score_3,0bO6DhC2tlU_output_03_3.mp4,0bO6DhC2tlU_output_03_6.mp4
3490154624,46267622,score_4,score_4,0bWZNWZ8YCI_output_08_1.mp4,0bWZNWZ8YCI_output_08_6.mp4
3490154624,46267622,score_4,score_4,0bWZNWZ8YCI_output_08_1.mp4,0bWZNWZ8YCI_output_08_6.mp4
3490154624,46267622,score_4,score_4,0bWZNWZ8YCI_output_08_1.mp4,0bWZNWZ8YCI_output_08_6.mp4
3483616153,47116786,score_5,score_5,2zvRxVypSC8_output_05_0.mp4,2zvRxVypSC8_output_05_4.mp4
3483616153,47111865,score_1,score_1,2zvRxVypSC8_output_05_0.mp4,2zvRxVypSC8_output_05_4.mp4
3483616153,47078602,score_5,score_5,2zvRxVypSC8_output_05_0.mp4,2zvRxVypSC8_output_05_4.mp4
3483616154,46140125,score_4,score_1,0CTgEP0SIVg_output_06_9.mp4,0CTgEP0SIVg_output_06_0.mp4
3483616154,46267622,score_3,score_1,0CTgEP0SIVg_output_06_9.mp4,0CTgEP0SIVg_output_06_0.mp4
3483616154,47100814,score_3,score_1,0CTgEP0SIVg_output_06_9.mp4,0CTgEP0SIVg_output_06_0.mp4
3483616155,47100814,score_3,score_4,1L1iOYth3-E_output_04_2.mp4,1L1iOYth3-E_output_08_5.mp4
3483616155,47083871,score_4,score_3,1L1iOYth3-E_output_04_2.mp4,1L1iOYth3-E_output_08_5.mp4
3483616155,45610150,score_4,score_4,1L1iOYth3-E_output_04_2.mp4,1L1iOYth3-E_output_08_5.mp4
3483616157,46547473,score_3,score_4,1g9FuuIIs84_output_06_0.mp4,1g9FuuIIs84_output_08_7.mp4
3483616157,47240154,score_1,score_5,1g9FuuIIs84_output_06_0.mp4,1g9FuuIIs84_output_08_7.mp4
3483616157,46140125,score_1,score_3,1g9FuuIIs84_output_06_0.mp4,1g9FuuIIs84_output_08_7.mp4
3483616158,45610150,score_2,score_4,2y7aiiaJPf8_output_02_7.mp4,2y7aiiaJPf8_output_04_0.mp4
3483616158,46140132,score_2,score_5,2y7aiiaJPf8_output_02_7.mp4,2y7aiiaJPf8_output_04_0.mp4
3483616158,47100814,score_2,score_3,2y7aiiaJPf8_output_02_7.mp4,2y7aiiaJPf8_output_04_0.mp4
3483616159,47111865,score_2,score_1,0LY5zuRlIac_output_02_0.mp4,0LY5zuRlIac_output_04_7.mp4
3483616159,46995204,score_4,score_1,0LY5zuRlIac_output_02_0.mp4,0LY5zuRlIac_output_04_7.mp4
3483616159,46267622,score_4,score_1,0LY5zuRlIac_output_02_0.mp4,0LY5zuRlIac_output_04_7.mp4
3496277695,47314527,score_2,score_4,3OSOrymuA6A_output_07_6.mp4,3OSOrymuA6A_output_08_0.mp4
3496277695,47314674,score_4,score_3,3OSOrymuA6A_output_07_6.mp4,3OSOrymuA6A_output_08_0.mp4
3496277695,47227811,score_4,score_3,3OSOrymuA6A_output_07_6.mp4,3OSOrymuA6A_output_08_0.mp4
3496277967,46635988,score_2,score_4,0jy-sVREk4o_output_02_8.mp4,0jy-sVREk4o_output_02_3.mp4
